table,field,ddl_declaration,ddl_not_null,source_path,source_line,manifest_planes,build_disposition,capability,recommended_timing,recommended_owner,recommendation
document.match_exception,workflow_request_id,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Accounts payable / tax; supplier sends invoice,Capture receipt even if posting is blocked; matching and payable amounts are system-derived.
document.match_exception,metadata,jsonb NOT NULL DEFAULT '{}'::jsonb,True,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,Invoice validation/posting; tax facts earlier if used,Owning service / governed extension contract,Only allowed keys; do not hide missing domain models or readiness policy in arbitrary JSON.
document.match_exception,status,document.match_exception_status_d NOT NULL DEFAULT 'open',True,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.match_exception,created_at,timestamptz NOT NULL DEFAULT now(),True,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.match_exception,created_by,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.match_exception,updated_at,timestamptz,False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.match_exception,updated_by,uuid,False,server/db/ddl/planes/neon/document/03_tables.sql,4039,neon,Source definition; verify deployment separately,Invoice and tax,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.netting_batch,id,uuid NOT NULL DEFAULT shared.uuidv7(),True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.netting_batch,tenant_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.netting_batch,code,text NOT NULL DEFAULT '',True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,name,text NOT NULL DEFAULT '',True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,company_code_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,batch_number,text NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,company_code_a_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,company_code_b_id,uuid NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,batch_date,date NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,cut_off_date,date NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,settlement_date,date,False,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,currency_code,character(3) NOT NULL,True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,gross_amount_a_to_b,"numeric(18,4) NOT NULL DEFAULT 0",True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,gross_amount_b_to_a,"numeric(18,4) NOT NULL DEFAULT 0",True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,gross_amount,"numeric(18,4) GENERATED ALWAYS AS (gross_amount_a_to_b+gross_amount_b_to_a) STORED",False,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
document.netting_batch,net_amount,"numeric(18,4) NOT NULL DEFAULT 0",True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
document.netting_batch,net_direction,document.netting_direction_d NOT NULL DEFAULT 'ZERO',True,server/db/ddl/planes/neon/document/03_tables.sql,4060,neon,Source definition; verify deployment separately,Payment and settlement,"Payment, remittance and reconciliation",Treasury / authorized payment service,"Revalidate beneficiary, company usage, holds and evidence at release; reconcile separately."
